02;HOST;08102024085010
FAI;40;MED00002          ;                 ;          ;10.770       ;  ;   ;                  ;                ;028039237   ;            ;34109910558000002   
FAI;40;MED00002          ;                 ;          ;22.470       ;  ;   ;                  ;                ;028039237   ;            ;34109910561000002   
FAI;40;MED00002          ;                 ;          ;3.150        ;  ;   ;                  ;                ;028039237   ;            ;34109910584000002   
FAI;40;MED00002          ;                 ;          ;78.450       ;  ;   ;                  ;                ;028039237   ;            ;34109910601000001   
FAI;40;MED00002          ;                 ;          ;19.200       ;  ;   ;                  ;                ;028039237   ;            ;34109910607000002   
FAI;40;MED00002          ;                 ;          ;25.020       ;  ;   ;                  ;                ;028039237   ;            ;34109910673000002   
FAI;40;MED00002          ;                 ;          ;68.570       ;  ;   ;                  ;                ;028039237   ;            ;34109910693000001   
FAI;40;MED00002          ;                 ;          ;10.080       ;  ;   ;                  ;                ;028039237   ;            ;34109910722000001   
FAI;40;MED00002          ;                 ;          ;5.870        ;  ;   ;                  ;                ;028039237   ;            ;34109910723000001   
FAI;40;MED00002          ;                 ;          ;2.310        ;  ;   ;                  ;                ;028039237   ;            ;34109910741000001   
FAI;40;MED00002          ;                 ;          ;11.300       ;  ;   ;                  ;                ;028039237   ;            ;34109910748000001   
FAI;40;MED00002          ;                 ;          ;9.950        ;  ;   ;                  ;                ;028039237   ;            ;34109906907000003   
FAI;40;MED00002          ;                 ;          ;47.660       ;  ;   ;                  ;                ;028039237   ;            ;34109908933000003   
FAI;40;MED00002          ;                 ;          ;19.730       ;  ;   ;                  ;                ;028039237   ;            ;34109909524000003   
FAI;40;MED00002          ;                 ;          ;40.040       ;  ;   ;                  ;                ;028039237   ;            ;34109909585000003   
FAI;40;MED00002          ;                 ;          ;0.350        ;  ;   ;                  ;                ;028039237   ;            ;34109909791000003   
FAI;40;MED00002          ;                 ;          ;3.050        ;  ;   ;                  ;                ;028039237   ;            ;34109909928000003   
FAI;40;MED00002          ;                 ;          ;62.360       ;  ;   ;                  ;                ;028039237   ;            ;34109910259000003   
FAI;40;MED00002          ;                 ;          ;4.750        ;  ;   ;                  ;                ;028039237   ;            ;34109910270000003   
FAI;40;MED00002          ;                 ;          ;1.310        ;  ;   ;                  ;                ;028039237   ;            ;34109910333000003   
FAI;40;MED00002          ;                 ;          ;1.210        ;  ;   ;                  ;                ;028039237   ;            ;34109910437000003   
FAI;40;MED00002          ;                 ;          ;6.720        ;  ;   ;                  ;                ;028039237   ;            ;34109910491000003   
FAI;40;MED00002          ;                 ;          ;1.010        ;  ;   ;                  ;                ;028039237   ;            ;34109910493000003   
FAI;40;MED00002          ;                 ;          ;24.750       ;  ;   ;                  ;                ;028039237   ;            ;34109106957000080   
FAI;40;MED00002          ;                 ;          ;13.750       ;  ;   ;                  ;                ;028039237   ;            ;34109157696000008   
FAI;40;MED00002          ;                 ;          ;24.750       ;  ;   ;                  ;                ;028039237   ;            ;34109106957000077   
FAI;40;MED00002          ;                 ;          ;24.750       ;  ;   ;                  ;                ;028039237   ;            ;34109106957000081   
FAI;40;MED00002          ;                 ;          ;137.500      ;  ;   ;                  ;                ;028039237   ;            ;34109157688000012   
FAI;40;MED00002          ;                 ;          ;13.750       ;  ;   ;                  ;                ;028039237   ;            ;34109157696000013   
FAI;40;MED00002          ;                 ;          ;137.500      ;  ;   ;                  ;                ;028039237   ;            ;34109157688000011   
FAI;40;MED00002          ;                 ;          ;13.750       ;  ;   ;                  ;                ;028039237   ;            ;34109157696000012   
FAI;40;MED00002          ;                 ;          ;357.400      ;  ;   ;                  ;                ;028039237   ;            ;34109157696000014   
FAI;40;MED00002          ;                 ;          ;137.500      ;  ;   ;                  ;                ;028039237   ;            ;34109157688000008   
